notif_id,plate,owner,phone,type,message,status,time
920,WB66YQ5291,Riya Nair,+913398014429,SYSTEM,WB66YQ5291 overspeeding (30 km/h) at Sports Complex,Delivered,2026-03-24 12:16:58
921,WB69AZ2580,Rahul Gupta,+917864439585,SYSTEM,WB69AZ2580 overspeeding (68 km/h) at Residential Zone,Delivered,2026-03-24 00:34:58
922,KA82OH1461,Neha Nair,+915236349201,SYSTEM,KA82OH1461 overspeeding (55 km/h) at Academic Block B,Delivered,2026-03-24 03:26:58
923,DL63EZ3326,Suresh Nair,+913397774947,SMS,DL63EZ3326 overspeeding (53 km/h) at Academic Block A,Failed,2026-03-23 23:53:58
924,DL83WU9535,Kavya Nair,+911915390504,EMAIL,DL83WU9535 overspeeding (35 km/h) at Main Gate,Delivered,2026-03-23 17:59:58
925,DL83WU9535,Kavya Nair,+911915390504,SMS,DL83WU9535 overspeeding (54 km/h) at Main Gate,Failed,2026-03-24 06:55:58
926,KA55JD5796,Riya Gupta,+916827671617,SMS,KA55JD5796 overspeeding (27 km/h) at Residential Zone,Failed,2026-03-23 23:03:58
927,AS20GA9785,Rahul Iyer,+913620715201,SMS,AS20GA9785 overspeeding (37 km/h) at Residential Zone,Delivered,2026-03-24 12:00:58
928,ML67AP9551,Suresh Verma,+917855402642,EMAIL,ML67AP9551 overspeeding (46 km/h) at Main Gate,Failed,2026-03-23 23:52:58
929,KA16IA3366,Rohan Sharma,+915286067475,SMS,KA16IA3366 overspeeding (23 km/h) at Academic Block B,Delivered,2026-03-24 10:30:58
930,WB48OH1391,Suresh Sharma,+914985618855,EMAIL,WB48OH1391 overspeeding (46 km/h) at Library Junction,Failed,2026-03-24 07:11:58
931,ML88RX4292,Sneha Joshi,+913910963340,SYSTEM,ML88RX4292 overspeeding (42 km/h) at Main Gate,Failed,2026-03-24 03:36:58
932,WB91KK4291,Sneha Verma,+918987479903,EMAIL,WB91KK4291 overspeeding (23 km/h) at Hospital Road,Delivered,2026-03-23 13:29:58
933,WB03IY1586,Rohan Das,+919834567754,SMS,WB03IY1586 overspeeding (56 km/h) at Library Junction,Delivered,2026-03-23 15:40:58
934,KA30QN3381,Sneha Sharma,+912427917146,SYSTEM,KA30QN3381 overspeeding (37 km/h) at Academic Block B,Delivered,2026-03-24 10:32:58
935,DL59NA4362,Arjun Mehta,+917190273178,EMAIL,DL59NA4362 overspeeding (59 km/h) at Academic Block B,Delivered,2026-03-24 09:36:58
936,ML67AP9551,Suresh Verma,+917855402642,SYSTEM,ML67AP9551 overspeeding (55 km/h) at Hospital Road,Delivered,2026-03-24 04:29:58
937,DL59QR2695,Suresh Das,+910814670689,SMS,DL59QR2695 overspeeding (63 km/h) at Sports Complex,Failed,2026-03-24 00:52:58
938,DL68JU6845,Meena Iyer,+914327603910,SYSTEM,DL68JU6845 overspeeding (68 km/h) at GH-4 Gate,Delivered,2026-03-24 11:36:58
939,AS83FS6022,Kavya Mehta,+917446152331,EMAIL,AS83FS6022 overspeeding (54 km/h) at Hospital Road,Delivered,2026-03-23 16:05:58
940,ML88RX4292,Sneha Joshi,+913910963340,SMS,ML88RX4292 overspeeding (37 km/h) at Academic Block B,Delivered,2026-03-23 16:27:58
941,KA72NF7276,Kavya Sharma,+914958854666,SYSTEM,KA72NF7276 overspeeding (45 km/h) at Sports Complex,Failed,2026-03-23 18:15:58
942,WB35LG7640,Neha Verma,+911544676659,SYSTEM,WB35LG7640 overspeeding (28 km/h) at Sports Complex,Delivered,2026-03-23 14:44:58
943,DL98TW1231,Arjun Das,+911014027580,SYSTEM,DL98TW1231 overspeeding (27 km/h) at Academic Block B,Failed,2026-03-24 12:00:58
944,AS95FF9779,Arjun Sharma,+917988247351,SYSTEM,AS95FF9779 overspeeding (28 km/h) at Library Junction,Failed,2026-03-23 18:53:58
945,KA55JD5796,Riya Gupta,+916827671617,EMAIL,KA55JD5796 overspeeding (24 km/h) at Main Gate,Delivered,2026-03-23 22:14:58
946,WB91KK4291,Sneha Verma,+918987479903,EMAIL,WB91KK4291 overspeeding (28 km/h) at Academic Block B,Failed,2026-03-23 14:11:58
947,WB53AS7612,Riya Das,+915125486662,SYSTEM,WB53AS7612 overspeeding (33 km/h) at Sports Complex,Failed,2026-03-24 07:40:58
948,DL68JU6845,Meena Iyer,+914327603910,SYSTEM,DL68JU6845 overspeeding (57 km/h) at Academic Block B,Failed,2026-03-24 02:20:58
949,DL40VN4049,Rajesh Das,+915928684265,SYSTEM,DL40VN4049 overspeeding (70 km/h) at Residential Zone,Delivered,2026-03-23 18:11:58
950,WB58WC3808,Arjun Joshi,+913635977474,EMAIL,WB58WC3808 overspeeding (55 km/h) at Sports Complex,Failed,2026-03-24 02:16:58
951,DL05AZ5766,Rahul Joshi,+913347348918,SMS,DL05AZ5766 overspeeding (69 km/h) at Sports Complex,Delivered,2026-03-24 09:02:58
952,AS39TF1535,Suresh Sharma,+916015436475,EMAIL,AS39TF1535 overspeeding (68 km/h) at Academic Block A,Failed,2026-03-23 18:56:58
953,AS56EJ1700,Pooja Verma,+914789307919,EMAIL,AS56EJ1700 overspeeding (66 km/h) at Hospital Road,Delivered,2026-03-24 01:36:58
954,KA04TV4558,Vikram Bose,+917707675638,EMAIL,KA04TV4558 overspeeding (36 km/h) at Main Gate,Failed,2026-03-24 08:06:58
955,AS05UA4808,Kavya Das,+919637877610,SYSTEM,AS05UA4808 overspeeding (63 km/h) at GH-4 Gate,Delivered,2026-03-24 05:00:58
956,KA82OH1461,Neha Nair,+915236349201,SYSTEM,KA82OH1461 overspeeding (44 km/h) at Residential Zone,Failed,2026-03-24 12:13:58
957,WB59SZ3341,Rahul Bose,+917914437386,EMAIL,WB59SZ3341 overspeeding (21 km/h) at GH-4 Gate,Delivered,2026-03-23 15:51:58
958,WB58WC3808,Arjun Joshi,+913635977474,SYSTEM,WB58WC3808 overspeeding (26 km/h) at Sports Complex,Delivered,2026-03-23 17:25:58
959,ML66ZK5727,Meena Das,+917622447332,SYSTEM,ML66ZK5727 overspeeding (57 km/h) at Library Junction,Delivered,2026-03-24 01:37:58
960,AS27RC7448,Ananya Sharma,+919232836094,EMAIL,AS27RC7448 overspeeding (55 km/h) at Academic Block A,Failed,2026-03-23 13:47:58
961,DL31BI3386,Kavya Verma,+919431025879,SMS,DL31BI3386 overspeeding (32 km/h) at Library Junction,Delivered,2026-03-24 04:01:58
962,ML56BF3812,Kavya Verma,+911367302207,SMS,ML56BF3812 overspeeding (70 km/h) at Sports Complex,Delivered,2026-03-23 20:11:58
963,WB36BB8849,Pooja Nair,+916299069117,SMS,WB36BB8849 overspeeding (61 km/h) at GH-4 Gate,Delivered,2026-03-24 11:36:58
964,ML97PM4717,Rajesh Joshi,+910225793932,SYSTEM,ML97PM4717 overspeeding (51 km/h) at Hospital Road,Failed,2026-03-23 21:49:58
965,WB66YQ5291,Riya Nair,+913398014429,SYSTEM,WB66YQ5291 overspeeding (31 km/h) at Academic Block B,Failed,2026-03-23 20:25:58
966,ML66ZK5727,Meena Das,+917622447332,EMAIL,ML66ZK5727 overspeeding (64 km/h) at Sports Complex,Failed,2026-03-23 14:30:58
967,KA57ND7683,Rajesh Sharma,+911007590061,SMS,KA57ND7683 overspeeding (39 km/h) at Hospital Road,Failed,2026-03-23 15:56:58
968,ML66ZK5727,Meena Das,+917622447332,SMS,ML66ZK5727 overspeeding (68 km/h) at Academic Block B,Delivered,2026-03-23 23:11:58
969,ML56BF3812,Kavya Verma,+911367302207,EMAIL,ML56BF3812 overspeeding (57 km/h) at Academic Block A,Failed,2026-03-23 21:31:58
970,DL72HP6499,Kavya Iyer,+916877846731,SYSTEM,DL72HP6499 overspeeding (66 km/h) at Sports Complex,Failed,2026-03-24 04:23:58
971,AS86JG9373,Suresh Mehta,+912381617150,SMS,AS86JG9373 overspeeding (56 km/h) at Academic Block A,Delivered,2026-03-23 16:04:58
972,KA82OH1461,Neha Nair,+915236349201,SMS,KA82OH1461 overspeeding (64 km/h) at Sports Complex,Failed,2026-03-23 15:30:58
973,AS66CQ3987,Neha Das,+911025854153,EMAIL,AS66CQ3987 overspeeding (25 km/h) at Library Junction,Failed,2026-03-23 21:53:58
974,ML94LG3675,Arjun Bose,+912905214340,EMAIL,ML94LG3675 overspeeding (69 km/h) at Academic Block B,Failed,2026-03-24 04:34:58
975,DL83RN3192,Pooja Mehta,+916710951012,EMAIL,DL83RN3192 overspeeding (69 km/h) at Academic Block A,Delivered,2026-03-24 05:01:58
976,AS35MP2924,Sneha Mehta,+914556580308,SMS,AS35MP2924 overspeeding (44 km/h) at Hospital Road,Failed,2026-03-23 19:58:58
977,KA32HP4802,Kavya Gupta,+911841233946,SYSTEM,KA32HP4802 overspeeding (39 km/h) at Academic Block B,Delivered,2026-03-23 13:53:58
978,AS56EJ1700,Pooja Verma,+914789307919,SMS,AS56EJ1700 overspeeding (65 km/h) at Main Gate,Delivered,2026-03-23 22:54:58
979,DL31BI3386,Kavya Verma,+919431025879,EMAIL,DL31BI3386 overspeeding (59 km/h) at Residential Zone,Delivered,2026-03-24 04:05:58
980,WB15EK7276,Neha Gupta,+916521010367,EMAIL,WB15EK7276 overspeeding (60 km/h) at Residential Zone,Delivered,2026-03-23 23:06:58
981,WB55CZ1211,Neha Nair,+912736869188,SMS,WB55CZ1211 overspeeding (44 km/h) at Main Gate,Failed,2026-03-23 22:56:58
982,DL49NC5997,Pooja Kumar,+913421486777,EMAIL,DL49NC5997 overspeeding (31 km/h) at Academic Block B,Delivered,2026-03-24 03:55:58
983,AS39TF1535,Suresh Sharma,+916015436475,SYSTEM,AS39TF1535 overspeeding (69 km/h) at Residential Zone,Delivered,2026-03-23 17:04:58
984,AS84QL6148,Rohan Joshi,+913289615662,SMS,AS84QL6148 overspeeding (59 km/h) at Hospital Road,Failed,2026-03-23 20:57:58
985,DL39UK9366,Pooja Bose,+918116523937,SYSTEM,DL39UK9366 overspeeding (30 km/h) at Main Gate,Failed,2026-03-24 04:08:58
986,ML32GF1928,Aman Iyer,+917798826466,SYSTEM,ML32GF1928 overspeeding (49 km/h) at Hospital Road,Delivered,2026-03-24 02:10:58
987,DL59NA4362,Arjun Mehta,+917190273178,SMS,DL59NA4362 overspeeding (51 km/h) at Residential Zone,Failed,2026-03-24 02:49:58
988,WB35LG7640,Neha Verma,+911544676659,EMAIL,WB35LG7640 overspeeding (37 km/h) at Hospital Road,Delivered,2026-03-23 18:22:58
989,ML72BR1484,Rohan Nair,+911576202706,SYSTEM,ML72BR1484 overspeeding (31 km/h) at Academic Block A,Delivered,2026-03-24 05:51:58
990,DL08NI4952,Vikram Nair,+912709109071,EMAIL,DL08NI4952 overspeeding (40 km/h) at Residential Zone,Delivered,2026-03-23 23:38:58
991,KA92JX4694,Riya Kumar,+914291031585,SYSTEM,KA92JX4694 overspeeding (69 km/h) at GH-4 Gate,Failed,2026-03-24 00:17:58
992,WB59SZ3341,Rahul Bose,+917914437386,SYSTEM,WB59SZ3341 overspeeding (58 km/h) at Academic Block B,Failed,2026-03-24 06:57:58
993,ML67RX5733,Arjun Iyer,+917949777325,SMS,ML67RX5733 overspeeding (61 km/h) at GH-4 Gate,Failed,2026-03-23 14:45:58
994,ML66DO3392,Neha Kumar,+919221505021,EMAIL,ML66DO3392 overspeeding (48 km/h) at Library Junction,Failed,2026-03-24 12:17:58
995,AS05UA4808,Kavya Das,+919637877610,SMS,AS05UA4808 overspeeding (63 km/h) at Main Gate,Failed,2026-03-24 00:37:58
996,DL63EZ3326,Suresh Nair,+913397774947,SYSTEM,DL63EZ3326 overspeeding (21 km/h) at Hospital Road,Failed,2026-03-23 19:21:58
997,AS87CO8533,Arjun Kumar,+914853515621,SMS,AS87CO8533 overspeeding (32 km/h) at GH-4 Gate,Failed,2026-03-24 06:27:58
998,AS20GA9785,Rahul Iyer,+913620715201,SYSTEM,AS20GA9785 overspeeding (70 km/h) at Hospital Road,Delivered,2026-03-24 01:39:58
999,KA04TV4558,Vikram Bose,+917707675638,EMAIL,KA04TV4558 overspeeding (53 km/h) at Residential Zone,Delivered,2026-03-24 00:44:58
1000,KA32HP4802,Kavya Gupta,+911841233946,EMAIL,KA32HP4802 overspeeding (25 km/h) at Residential Zone,Delivered,2026-03-24 10:07:58
1001,ML64JM7237,Ananya Mehta,+910089925356,SMS,ML64JM7237 overspeeding (23 km/h) at Library Junction,Failed,2026-03-23 17:57:58
1002,AS95FF9779,Arjun Sharma,+917988247351,SMS,AS95FF9779 overspeeding (30 km/h) at Academic Block A,Delivered,2026-03-24 01:37:58
1003,ML34UE2374,Rohan Joshi,+914806694030,SYSTEM,ML34UE2374 overspeeding (54 km/h) at Academic Block B,Failed,2026-03-24 01:23:58
1004,DL72HP6499,Kavya Iyer,+916877846731,SYSTEM,DL72HP6499 overspeeding (31 km/h) at Residential Zone,Delivered,2026-03-24 08:07:58
1005,KA05JP7623,Meena Bose,+919000637891,EMAIL,KA05JP7623 overspeeding (53 km/h) at Main Gate,Delivered,2026-03-24 12:27:58
1006,KA16IA3366,Rohan Sharma,+915286067475,EMAIL,KA16IA3366 overspeeding (33 km/h) at Academic Block A,Delivered,2026-03-23 13:25:58
1007,DL12UZ8203,Rahul Joshi,+910460448844,EMAIL,DL12UZ8203 overspeeding (31 km/h) at Academic Block B,Delivered,2026-03-24 12:12:58
1008,KA04TV4558,Vikram Bose,+917707675638,EMAIL,KA04TV4558 overspeeding (60 km/h) at Main Gate,Delivered,2026-03-23 21:25:58
1009,KA05JP7623,Meena Bose,+919000637891,EMAIL,KA05JP7623 overspeeding (54 km/h) at Sports Complex,Delivered,2026-03-23 14:39:58
1010,DL49NC5997,Pooja Kumar,+913421486777,SMS,DL49NC5997 overspeeding (24 km/h) at Library Junction,Failed,2026-03-23 13:42:58
1011,WB91KK4291,Sneha Verma,+918987479903,SMS,WB91KK4291 overspeeding (22 km/h) at Main Gate,Delivered,2026-03-24 06:34:58
1012,KA13RM5187,Vikram Nair,+914767591949,SYSTEM,KA13RM5187 overspeeding (67 km/h) at Main Gate,Delivered,2026-03-23 21:17:58
1013,DL72HP6499,Kavya Iyer,+916877846731,SMS,DL72HP6499 overspeeding (67 km/h) at Residential Zone,Failed,2026-03-24 02:33:58
1014,ML64JM7237,Ananya Mehta,+910089925356,EMAIL,ML64JM7237 overspeeding (40 km/h) at Library Junction,Delivered,2026-03-24 06:44:58
1015,DL09RM3079,Rajesh Gupta,+910414389408,EMAIL,DL09RM3079 overspeeding (49 km/h) at GH-4 Gate,Failed,2026-03-23 20:31:58
1016,WB43LM1595,Sneha Gupta,+914372014242,EMAIL,WB43LM1595 overspeeding (66 km/h) at Main Gate,Delivered,2026-03-24 04:14:58
1017,WB59SZ3341,Rahul Bose,+917914437386,EMAIL,WB59SZ3341 overspeeding (46 km/h) at Academic Block A,Failed,2026-03-24 01:33:58
1018,ML46MM6488,Rajesh Joshi,+919322317460,EMAIL,ML46MM6488 overspeeding (49 km/h) at Academic Block A,Failed,2026-03-23 21:53:58
1019,DL59QR2695,Suresh Das,+910814670689,EMAIL,DL59QR2695 overspeeding (52 km/h) at Academic Block B,Delivered,2026-03-24 12:11:58
1020,DL72HP6499,Kavya Iyer,+916877846731,EMAIL,DL72HP6499 overspeeding (33 km/h) at Library Junction,Delivered,2026-03-23 14:56:58
1021,KA54JI4942,Neha Nair,+918675014564,SMS,KA54JI4942 overspeeding (25 km/h) at Academic Block A,Delivered,2026-03-24 06:15:58
1022,ML34UE2374,Rohan Joshi,+914806694030,EMAIL,ML34UE2374 overspeeding (31 km/h) at GH-4 Gate,Delivered,2026-03-23 13:30:58
1023,WB91KK4291,Sneha Verma,+918987479903,SYSTEM,WB91KK4291 overspeeding (61 km/h) at Main Gate,Delivered,2026-03-24 08:19:58
1024,KA13RM5187,Vikram Nair,+914767591949,EMAIL,KA13RM5187 overspeeding (42 km/h) at Residential Zone,Failed,2026-03-23 15:17:58
1025,DL72HP6499,Kavya Iyer,+916877846731,EMAIL,DL72HP6499 overspeeding (59 km/h) at Main Gate,Delivered,2026-03-24 02:31:58
1026,DL99TM2873,Pooja Bose,+918396935104,SMS,DL99TM2873 overspeeding (53 km/h) at Sports Complex,Delivered,2026-03-23 13:51:58
1027,AS17HA8384,Riya Verma,+917556453519,SMS,AS17HA8384 overspeeding (42 km/h) at Hospital Road,Failed,2026-03-23 23:27:58
1028,AS20GA9785,Rahul Iyer,+913620715201,EMAIL,AS20GA9785 overspeeding (70 km/h) at Residential Zone,Delivered,2026-03-24 05:06:58
1029,KA55JD5796,Riya Gupta,+916827671617,EMAIL,KA55JD5796 overspeeding (23 km/h) at Academic Block A,Failed,2026-03-24 05:55:58
1030,DL49NC5997,Pooja Kumar,+913421486777,SYSTEM,DL49NC5997 overspeeding (31 km/h) at Library Junction,Failed,2026-03-23 20:35:58
1031,AS85BJ2738,Rohan Joshi,+910333651880,SMS,AS85BJ2738 overspeeding (42 km/h) at GH-4 Gate,Delivered,2026-03-24 03:30:58
1032,AS40IU3799,Rohan Nair,+910527804140,SMS,AS40IU3799 overspeeding (39 km/h) at Hospital Road,Failed,2026-03-23 17:44:58
1033,KA67DY2024,Kavya Bose,+919877170221,SMS,KA67DY2024 overspeeding (29 km/h) at Hospital Road,Failed,2026-03-23 15:17:58
1034,WB83EK6884,Pooja Iyer,+913168632252,EMAIL,WB83EK6884 overspeeding (65 km/h) at Academic Block A,Failed,2026-03-24 07:16:58
1035,KA26GV1325,Priya Mehta,+915506330633,SMS,KA26GV1325 overspeeding (25 km/h) at Academic Block A,Failed,2026-03-23 18:23:58
1036,AS56EJ1700,Pooja Verma,+914789307919,SMS,AS56EJ1700 overspeeding (52 km/h) at Academic Block A,Failed,2026-03-24 05:11:58
1037,ML28TE1153,Rajesh Gupta,+910236906726,SYSTEM,ML28TE1153 overspeeding (54 km/h) at Hospital Road,Failed,2026-03-24 04:37:58
1038,KA05JP7623,Meena Bose,+919000637891,EMAIL,KA05JP7623 overspeeding (45 km/h) at Main Gate,Delivered,2026-03-23 13:31:58
1039,KA30QN3381,Sneha Sharma,+912427917146,SMS,KA30QN3381 overspeeding (42 km/h) at Residential Zone,Delivered,2026-03-23 18:42:58
1040,DL83WU9535,Kavya Nair,+911915390504,SMS,DL83WU9535 overspeeding (35 km/h) at Hospital Road,Delivered,2026-03-23 18:10:58
1041,AS20GA9785,Rahul Iyer,+913620715201,SYSTEM,AS20GA9785 overspeeding (58 km/h) at Hospital Road,Failed,2026-03-24 05:26:58
1042,KA67DY2024,Kavya Bose,+919877170221,SYSTEM,KA67DY2024 overspeeding (48 km/h) at GH-4 Gate,Failed,2026-03-23 16:43:58
1043,KA72NF7276,Kavya Sharma,+914958854666,SYSTEM,KA72NF7276 overspeeding (65 km/h) at Academic Block A,Failed,2026-03-24 01:03:58
1044,KA11BF5605,Vikram Sharma,+911190227555,EMAIL,KA11BF5605 overspeeding (54 km/h) at Residential Zone,Delivered,2026-03-23 22:47:58
1045,ML32GF1928,Aman Iyer,+917798826466,SYSTEM,ML32GF1928 overspeeding (47 km/h) at Sports Complex,Failed,2026-03-24 11:13:58
1046,AS11BT4725,Priya Iyer,+918449239542,EMAIL,AS11BT4725 overspeeding (61 km/h) at Academic Block A,Delivered,2026-03-23 21:16:58
1047,KA85SP8923,Sneha Iyer,+915424963059,EMAIL,KA85SP8923 overspeeding (29 km/h) at Residential Zone,Delivered,2026-03-24 05:42:58
1048,WB55CZ1211,Neha Nair,+912736869188,SYSTEM,WB55CZ1211 overspeeding (59 km/h) at GH-4 Gate,Delivered,2026-03-24 08:20:58
1049,DL74BJ4274,Suresh Verma,+912083212354,SMS,DL74BJ4274 overspeeding (47 km/h) at GH-4 Gate,Delivered,2026-03-24 04:52:58
1050,AS87CO8533,Arjun Kumar,+914853515621,SMS,AS87CO8533 overspeeding (68 km/h) at Residential Zone,Delivered,2026-03-23 15:06:58
1051,WB89CN6765,Riya Mehta,+913561598010,EMAIL,WB89CN6765 overspeeding (66 km/h) at Residential Zone,Delivered,2026-03-23 15:50:58
1052,DL49NC5997,Pooja Kumar,+913421486777,EMAIL,DL49NC5997 overspeeding (26 km/h) at Academic Block B,Delivered,2026-03-23 19:47:58
1053,DL59QR2695,Suresh Das,+910814670689,SYSTEM,DL59QR2695 overspeeding (50 km/h) at Sports Complex,Delivered,2026-03-23 22:57:58
1054,AS39DD6131,Neha Nair,+917489491004,SYSTEM,AS39DD6131 overspeeding (34 km/h) at Residential Zone,Delivered,2026-03-24 09:57:58
1055,DL83WU9535,Kavya Nair,+911915390504,SMS,DL83WU9535 overspeeding (55 km/h) at Main Gate,Delivered,2026-03-23 16:46:58
1056,ML28TE1153,Rajesh Gupta,+910236906726,EMAIL,ML28TE1153 overspeeding (59 km/h) at Academic Block A,Delivered,2026-03-23 22:37:58
1057,DL83WU9535,Kavya Nair,+911915390504,SYSTEM,DL83WU9535 overspeeding (44 km/h) at Academic Block B,Delivered,2026-03-23 21:23:58
1058,WB55CZ1211,Neha Nair,+912736869188,EMAIL,WB55CZ1211 overspeeding (58 km/h) at Main Gate,Failed,2026-03-24 05:57:58
1059,KA98NI8813,Arjun Iyer,+917883709970,EMAIL,KA98NI8813 overspeeding (50 km/h) at Sports Complex,Delivered,2026-03-23 23:11:58
1060,WB48UU1369,Arjun Kumar,+918948026518,EMAIL,WB48UU1369 overspeeding (45 km/h) at Academic Block B,Delivered,2026-03-23 13:58:58
1061,ML28CR1695,Suresh Mehta,+915639757890,SYSTEM,ML28CR1695 overspeeding (67 km/h) at Residential Zone,Delivered,2026-03-23 17:37:58
1062,KA13RM5187,Vikram Nair,+914767591949,SMS,KA13RM5187 overspeeding (45 km/h) at Academic Block A,Failed,2026-03-23 19:27:58
1063,WB66YQ5291,Riya Nair,+913398014429,EMAIL,WB66YQ5291 overspeeding (30 km/h) at GH-4 Gate,Failed,2026-03-24 04:00:58
1064,WB03IY1586,Rohan Das,+919834567754,SYSTEM,WB03IY1586 overspeeding (30 km/h) at Library Junction,Delivered,2026-03-24 12:07:58
1065,DL59QR2695,Suresh Das,+910814670689,SMS,DL59QR2695 overspeeding (51 km/h) at Sports Complex,Delivered,2026-03-23 23:11:58
1066,DL31BI3386,Kavya Verma,+919431025879,SYSTEM,DL31BI3386 overspeeding (45 km/h) at Library Junction,Failed,2026-03-24 08:09:58
1067,DL86SZ9423,Meena Joshi,+919354767148,SYSTEM,DL86SZ9423 overspeeding (34 km/h) at Main Gate,Delivered,2026-03-23 15:43:58
1068,AS39TF1535,Suresh Sharma,+916015436475,EMAIL,AS39TF1535 overspeeding (60 km/h) at Academic Block B,Failed,2026-03-24 10:33:58
1069,KA91LX9133,Riya Das,+915415160089,SMS,KA91LX9133 overspeeding (50 km/h) at Hospital Road,Failed,2026-03-24 04:13:58
1070,KA82OH1461,Neha Nair,+915236349201,SMS,KA82OH1461 overspeeding (31 km/h) at Sports Complex,Failed,2026-03-24 01:28:58
1071,DL74BJ4274,Suresh Verma,+912083212354,SMS,DL74BJ4274 overspeeding (21 km/h) at Hospital Road,Failed,2026-03-23 20:58:58
1072,ML56VE5235,Rahul Bose,+916488033059,EMAIL,ML56VE5235 overspeeding (51 km/h) at Hospital Road,Delivered,2026-03-24 11:44:58
1073,WB36BB8849,Pooja Nair,+916299069117,SMS,WB36BB8849 overspeeding (45 km/h) at Main Gate,Delivered,2026-03-23 20:17:58
1074,ML28CR1695,Suresh Mehta,+915639757890,SMS,ML28CR1695 overspeeding (31 km/h) at Academic Block B,Delivered,2026-03-24 07:39:58
1075,DL21FZ5173,Rahul Nair,+911900874208,SMS,DL21FZ5173 overspeeding (59 km/h) at Academic Block A,Delivered,2026-03-23 21:02:58
1076,KA48KJ3409,Aman Bose,+912160886709,SYSTEM,KA48KJ3409 overspeeding (58 km/h) at Main Gate,Failed,2026-03-24 09:56:58
1077,WB19EG7034,Priya Bose,+916975237282,SYSTEM,WB19EG7034 overspeeding (66 km/h) at Main Gate,Failed,2026-03-24 02:15:58
1078,WB84FK1524,Suresh Das,+919692463706,SYSTEM,WB84FK1524 overspeeding (46 km/h) at Sports Complex,Delivered,2026-03-23 23:51:58
1079,KA48KJ3409,Aman Bose,+912160886709,SYSTEM,KA48KJ3409 overspeeding (44 km/h) at Academic Block B,Delivered,2026-03-23 23:37:58
1080,KA92JX4694,Riya Kumar,+914291031585,SYSTEM,KA92JX4694 overspeeding (65 km/h) at Main Gate,Delivered,2026-03-23 17:32:58
1081,KA85SP8923,Sneha Iyer,+915424963059,SMS,KA85SP8923 overspeeding (64 km/h) at Sports Complex,Delivered,2026-03-24 07:36:58
1082,WB19EG7034,Priya Bose,+916975237282,EMAIL,WB19EG7034 overspeeding (34 km/h) at Sports Complex,Delivered,2026-03-23 16:40:58
1083,DL74BJ4274,Suresh Verma,+912083212354,EMAIL,DL74BJ4274 overspeeding (39 km/h) at Academic Block B,Failed,2026-03-23 18:32:58
1084,DL01NF5747,Arjun Verma,+911316655257,SMS,DL01NF5747 overspeeding (36 km/h) at Academic Block A,Failed,2026-03-24 11:25:58
1085,ML73GV9095,Rajesh Mehta,+912021048241,EMAIL,ML73GV9095 overspeeding (67 km/h) at Academic Block A,Failed,2026-03-23 14:26:58
1086,WB48OH1391,Suresh Sharma,+914985618855,SMS,WB48OH1391 overspeeding (44 km/h) at Sports Complex,Failed,2026-03-23 21:54:58
1087,WB57OF5240,Arjun Iyer,+911483946013,EMAIL,WB57OF5240 overspeeding (33 km/h) at Academic Block A,Delivered,2026-03-23 19:50:58
1088,KA17GN7428,Rohan Bose,+915832157688,EMAIL,KA17GN7428 overspeeding (64 km/h) at Academic Block B,Delivered,2026-03-24 00:37:58
1089,KA85SP8923,Sneha Iyer,+915424963059,SMS,KA85SP8923 overspeeding (69 km/h) at Main Gate,Failed,2026-03-24 04:00:58
1090,ML67RX5733,Arjun Iyer,+917949777325,SMS,ML67RX5733 overspeeding (36 km/h) at Academic Block A,Failed,2026-03-23 15:43:58
1091,DL31BI3386,Kavya Verma,+919431025879,EMAIL,DL31BI3386 overspeeding (58 km/h) at Hospital Road,Failed,2026-03-24 07:08:58
1092,ML66DO3392,Neha Kumar,+919221505021,EMAIL,ML66DO3392 overspeeding (69 km/h) at Library Junction,Delivered,2026-03-23 15:47:58
1093,DL63EZ3326,Suresh Nair,+913397774947,SMS,DL63EZ3326 overspeeding (55 km/h) at Residential Zone,Delivered,2026-03-24 00:07:58
1094,ML34UE2374,Rohan Joshi,+914806694030,SYSTEM,ML34UE2374 overspeeding (50 km/h) at Academic Block A,Delivered,2026-03-24 05:42:58
1095,AS34EA9219,Ananya Verma,+919279012809,EMAIL,AS34EA9219 overspeeding (38 km/h) at Academic Block A,Delivered,2026-03-24 06:54:58
1096,KA26GV1325,Priya Mehta,+915506330633,SYSTEM,KA26GV1325 overspeeding (30 km/h) at Hospital Road,Failed,2026-03-23 22:46:58
1097,AS87CO8533,Arjun Kumar,+914853515621,SYSTEM,AS87CO8533 overspeeding (31 km/h) at GH-4 Gate,Delivered,2026-03-24 11:26:58
1098,DL05AZ5766,Rahul Joshi,+913347348918,SYSTEM,DL05AZ5766 overspeeding (65 km/h) at Residential Zone,Failed,2026-03-23 14:11:58
1099,DL98TW1231,Arjun Das,+911014027580,SYSTEM,DL98TW1231 overspeeding (65 km/h) at Main Gate,Failed,2026-03-24 02:13:58
1100,ML28TE1153,Rajesh Gupta,+910236906726,SMS,ML28TE1153 overspeeding (31 km/h) at GH-4 Gate,Delivered,2026-03-23 15:29:58
1101,WB66YQ5291,Riya Nair,+913398014429,EMAIL,WB66YQ5291 overspeeding (21 km/h) at Residential Zone,Failed,2026-03-24 03:12:58
1102,DL12UZ8203,Rahul Joshi,+910460448844,EMAIL,DL12UZ8203 overspeeding (67 km/h) at GH-4 Gate,Delivered,2026-03-24 05:25:58
